"Location ID",Area
504461,"Hitech Urology Centre And Health Line Hospital ( Thane )"
504453,"Highway Hospital"
504451,"Heramb Eye Hospital - Day Care Centre"
504449,"Hemant Hospital For Emergency Accident N Trauma"
504447,"Health Line Hospital"
504443,"Hayat Hospital"
504441,"Harshil Heart Hospital"
504439,"Hardikar Hospital"
504437,"Hambarde Hospital(Dombivali)"
504435,"H.J.Doshi Ghatkopar Hindu Sabha Hospital"
504433,"Gurunanak Eye Hospital"
504431,"Gurukrupa Hospital And Polyclinic"
504429,"Guru Nanak Hospital(Bandra)"
504427,"Guru Ganesh Mutha Hospital Pvt.Ltd"
504425,"Gupta Ear Nose & Throat Hospital"
504421,"Goyal Hospital ( Jalna )"
504417,"Golden Park Hospital"
504413,"Gokul Hospital ( Kandivali )"
504409,"Gokhale Hospital ( Pune )"
504405,"Godrej Memorial Hospital"
504403,"Godavari Hospital Pvt Ltd"
504401,"Giriraj Hospital"
504399,"Gillurkar Multispeciality Hospital"
504397,"Ghodke Hospital"
504395,"Ghatkar Hospital"
504393,"Gharda Med. Foundation's Medical Hospital"
504391,"Geetanjali Hospital"
504385,"Gautam Hospital"
504383,"Gaurav Maternity & Surgical Hospital"
504381,"Gastrocare Hospital"
504367,"Gandhi Hospital ( Panvel )"
504361,"Fauziya Hospital(Mumbai)"
504359,"Fatma Banu Hospital"
504347,"Dugad Hospital"
504345,"Dsouza Hospital"
504341,"Drishti Eye Hospital & Phaco Centre"
504337,"Dr.Wavikar's Eye Hospital"
490959," Near Vikram Hospital"
490971,"Near Bharat Cancer Hospital,"
491017,"near cims hospital"
491021,"Opp. Rajasthan Hospital,"
504333,"Dr.Singh's City Hospital & Medical Research Centre Pvt. Ltd."
504331,"Dr.Muddebihalkar's Hospital & I.C.C.U"
504329,"Dr.Mahajan's Hospital And Industrial Trauma Centre"
504327,"Dr.Kulur's Hospital"
504325,"Dr.Kandoi Ashirwad Hospital( Ambernath-East)"
504321,"Dr.Jairaj's Hospital"
504319,"Dr.Ithape Hospital"
504317,"Dr.Desai's Navalkar Memorial Maternity Hospital ( Dadar )"
504315,"Dr.Bothra's Hospital"
504313,"Dr.Bhanushali Hospital ( Thane )"
504311,"Dr.Bet Hospital & Polyclinic."
504303,"Dr. Waghmare's Life Line Hospital & Iccu"
504301,"Dr. Vora's Premature, Critical Care & General Hospital"
504299,"Dr. Vijay Agarwal Eye Hospital"
504297,"Dr. Vaze Hospital"
504293,"Dr. Vaidya Eye Hospital"
504287,"Dr. Thakur's Shree Hospital"
504285,"Dr. Thakur Hospital(Mumbai)"
504281,"Dr. Tambe's Children Hospital"
504279,"Dr. Sunil Dikshit's Fracture & Orthopaedic Hospital"
504275,"Dr. Shetty's E.N.T. Hospital"
504273,"Dr. Shah's Hospital ( Jogeshwari )"
504267,"Dr. Sanjeev Parikh's Children Hospital ( Ghatkoper )"
504263,"Dr. S.B.Gugle Memorial Hospital"
504259,"Dr. Ravindra Kodlikeri Memorial Hospital-Tru"
504255,"Dr. Ramakant Patil Hospital"
504253,"Dr. Raghoji Kidney Hospital& Research Centre.Pvt. Ltd"
504247,"Dr. Patil's Hospital ( Panvel )"
504245,"Dr. Parikh's Maternity Gynaec & General Hospital"
504243,"Dr. Pareek's Deafness Clinic & E. N. T. Hospital"
504239,"Dr. Paradkar Hospital"
504237,"Dr. Panvalkar Hospital & I.C.C.U."
504229,"Dr. Naresh M. Singhi (Parijat Surgical & General Hospital)"
504227,"Dr. Mekhale's Dhanvantari Hospital"
504221,"Dr. Masurkar Hospital"
504215,"Dr. Makan Surgical Maternity Accident Hospital"
504213,"Dr. Lavekar Hospital"
504209,"Dr. L H Hiranandani Hospital"
504205,"Dr. Kulkarni Hospital (Jogeshwari)"
504201,"Dr. Khona's E.N.T Hospital"
504197,"Dr. Karad Hospital & Research Centre"
504195,"Dr. Kandois Ashirwad Hospital( Ambernath West)"
504193,"Dr. Kamat's Hospital"
504191,"Dr. Kale Hospital"
504189,"Dr. Joshi's Surgical & Maternity Hospital"
504187,"Dr. Joshi Maternity & Eye Hospital"
504179,"Dr. Gupte Lying - In & Surgical Hospital"
504177,"Dr. Goyal's Children & General Hospital"
504175,"Dr. Goel's Maternity & General Hospital"
504167,"Dr. Dipak Desai Ear Nose Throat Hospital"
504165,"Dr. Das Hospital"
504163,"Dr. Dalal's Hospital"
504157,"Dr. Bhatt's Hospital"
504155,"Dr. Bedekar's Maternity, Surgical And General Hospital"
504153,"Dr. Bansal Hospital - ( Dehu Road )"
504149,"Dr. Balani's Sanjeevani Hospital"
504147,"Dr. Balabhai Nanavati Hospital"
504145,"Dr. Baji General Hospital"
504139,"Dr. Aphale Eye Hospital & Laser Eye Surgery Centre"
504135,"Dr. Ajayan's Multispeciality Hospital (Koparkhairane)"
504133,"Dr. Ajay Sood's Eye Hospital"
504131,"Dr R N Patil's Suraj Hospital (Sanpada)"
504129,"Dr Nagvekar Hospital & Nursing Home"
504125,"Dr D Y Patil Hospital And Research Centre"
504109,"Dhirubhai Ambani Hospital"
504107,"Dharmadhikari Hospital"
504105,"Dhanwantry Hospital & Iccu"
504103,"Dhanwantri Charitable Hospital & Smt. Nalini Ghag Maternity Unit ( Thane )"
504101,"Dhanwantari Hospital(Pune)"
504099,"Dhanwantari Hospital ( Dombivili )"
504097,"Dhanwantari Hospital & Research Centre"
504093,"Dhanvantri Childrenis Hospital & N.I.C.U."
504091,"Dhanvantari Hospital(Fairdeal Hospital Pvt Ltd)"
504089,"Dhanvantari Hospital (Ulhasnagar)"
504087,"Dhanvantari Hospital & I.C.C.U ( Badlapur )"
504083,"Dhanashree Hospital"
504081,"Dhada Hospital"
504075,"Deshpande's Ashirwad Hospital ( Ulhasnagar )"
504071,"Deshmukh Hospital ( Parbhani )"
504069,"Deoyani Hospital"
504067,"Deoghare Hospital"
504065,"Deodhar Eye Hospital ( Pune )"
504063,"Deodhar Hospitals Pvt. Ltd"
504061,"Deepjyoti Hospitals Pvt. Ltd."
504057,"Deendayal Memorial Hospital"
504055,"Deenanath Mangeshkar Hospital"
504049,"Dandekar Hospital ( Dombivili )"
504043,"D. S. Kothari Hospital"
504041,"Cumballa Hill Hospital"
504039,"Crystal Hospitals Ltd"
504035,"Criticare Hospital & Research Centre(Jvpd Scheme)"
504033,"Criticare Superspeciality Hospital ( Thane )"
504023,"City Hospital Research Centre"
504021,"City General Hospital"
504019,"City Care Hospital & Research Centre Pvt Ltd"
504017,"Citizen Hospital (Bhiwandi)"
504011,"Chetna Critical Care Unit & Superspeciality Hospital."
504007,"Chaudhary Trust Hospital"
504003,"Chaphekar Iccu & Diabetes Hospital"
504001,"Chandralok Hospital"
503993,"Chaitanya Hospital(Pune)."
503991,"Chaitanya Hospital(Pune)"
503989,"Chaitanya Hospital ( Karjat )"
503987,"Chaitanya Children's Hospital ( Panvel )"
503977,"Cardinal Gracias Memorial Hospital"
503975,"Bses Mg Hospital"
503973,"Brijmohan Taori Memorial Hospital ( Nagpur )"
503971,"Breach Candy Hospital Trust (Mumbai)"
503969,"Brain Spine Accident & Head Injury Care Hospital (Dantoli)"
503967,"Bora Hospital"
503963,"Bombay Hospital And Medical Research Centre"
503959,"Bobade Accident Hospital"
503955,"Bidaye Hospitals Private Limited"
503953,"Bhide Hospital"
503951,"Bhave Hospital"
503945,"Bhatia General Hospital"
503939,"Bhartiya Arogya Nidhi Sheth K. C. Parikh General Hospital"
503933,"Bhangdia Hospital ( Nasik )"
503931,"Bhagwati Hospital ( Badlapur )"
503927,"Beramji Hospital"
503921,"Bathia Hospital & Eye Clinic"
503919,"Bardia Hospital"
503917,"Baldwa Hospital"
503913,"Balaji Hospital, Pune"
503911,"Balaji Hospital(Bhayandar)"
503909,"Balaji Hospital (Byculla)"
503905,"Bakul Parekh Children's Hospital"
503903,"Bakhtar Hospital"
503901,"Baheti Hospital And Medical Research Center"
503897,"Avantika Hospital"
503893,"Atul-Lok Hospital"
503891,"Athare Patil Memorial Hospitals & Research Centre Pvt. Ltd."
503883,"Ashwini Medical Foundation's Moraya Hospital."
503881,"Ashwini Maternity And Surgical Hospital"
503877,"Ashwini Hospital & Iccu ( Mulund )"
503875,"Ashwini General Hospital ( Bhayander )"
503873,"Ashwini Co-Operative Hospital & Research Centre"
503867,"Ashtvinayak Hospital (Panvel)"
503863,"Ashish Eye Hospital"
503851,"Ashirwad Hospital (Lonavla)"
503849,"Ashirwad Hospital & Polyclinic"
503847,"Ashirwad Heart Hospital ( Ghatkopar )"
503845,"Ashirwad Children & Surgical Hospital"
503841,"Asha Maternity Childern's Hospital And Sonography Centre"
503839,"Asha Maternity & General Hospital"
503837,"Asha Hospital & Iccu"
503835,"Aryan Hospital"
503831,"Arogyadeep Hospital"
503821,"Arihant Heart & Surgical Hospital"
503813,"Apulki Vairagade Hospital."
503809,"Anuradha Hospital"
503803,"Ankur Hospital"
503801,"Ankit Fracture, Maternity & Surgical Hospital"
503799,"Anil Eye Hospital"
503797,"Anandpara Surgical And General Hospital"
503787,"Anand Hospital & Heart Care Unit ( Dombivili )"
503781,"Amrut Hospital & Endoscopy Clinic"
503759,"Alliance Hospital"
503753,"Akshay Hospital(Khamgaon)"
503749,"Akshay Children's Hospital & Maternity Home"
503745,"Akanksha Maternity & Surgical Hospital"
503743,"Ajinkya Hospital"
503737,"Aggarwal Eye Hospital (Andheri )"
503731,"Agarwal Eye Hospital(Malad)"
503729,"Agarwal Eye Hospital(Goregaon)"
503725,"Aditya Hospital & Icu"
503723,"Aditya Birla Memorial Hospital."
503719,"Aditya Jyot Eye Hospital"
503717,"Aditya Hospital (Shirur)"
503715,"Aditya Hospital (Kalwa)"
503709,"Aditi Hospital( Malad )"
503707,"Aditi Hospital ( Mulund)"
503705,"Aditi Hospital & Polyclinic(Kandivli-East)"
503701,"Acharya Vinoba Bhave Rural Hospital"
503697,"Abhimaan Maternity & Surgical Hospital"
503695,"Aayush Multi Speciality Hospital"
503689,"Aastha Hospital (Vasai)"
503687,"Aastha Hospital"
503675,"Aashirwad Hospital( Malad )"
503673,"Aashirwad Hospital ( Kalyan )"
503671,"Aasha Cancer Hospital And Children First ( Thane )"
503667,"Aalok Hospital(Kalyan)"
503665,"Aakashdeep Hospital"
503663,"Aadhar Nursing Home (Prerana Hospital Ltd.)"
503659,"Aabu Tayshete Memorial Hospital."
503655,"Vishesh Diagnostic & Vishesh Hospital."
503653,"Varma Union Hospital"
503649,"Unique Hospital"
503647,"The Recovery Hospital"
503643,"Suyash Hospital(Bhopal)"
503641,"Sujyoti Hospital & Maternity Home"
503639,"Suditi Hospital"
503637,"Subhishi Hospital Pvt.Ltd"
503633,"Sng Hospital"
503631,"Singhai Rajkumar Memorial Hospital"
503629,"Shreepad Hospital & Surgical Centre"
503627,"Shishu Mangal Hospital"
503625,"Sharda Hospital & Diagnostic Center"
503623,"Shakuntaladevi Hospital & Research Centre"
503621,"Saxena Hospital & Research Institute"
503617,"Sarvoday Hospital & Research Centre"
503615,"Saraf Hospital"
503613,"Sahara Hospital (Gwalior)"
503609,"Sachin Mamta Hospital"
503607,"Royale Care Hospital"
503605,"Royal Hospital (Gwalior)"
503603,"Roshan Maternity Child Care & General Hospital"
503601,"Rohit Eye Hospital & Child Care Centre(Ndore)"
503595,"R.L.B Hospital & Research Centre"
503593,"R.K.Hospital & Research Centre"
503591,"Prashanti Hospital"
503589,"Peoples General Hospital"
503587,"Pathak Hospital"
503585,"Parul Hospital Pvt Ltd"
503583,"Noble Hospital & Intensive Care Unit"
503581,"Niramay Hospital"
503579,"Navodaya Hospital & Reserach Centre"
503577,"National Hospital (Jabalpur)"
503571,"N.M.R Hospital"
503567,"Mohanlalgupta Memorial (M. G. M.) Hospital & Research Centre"
503565,"Mohanlal Hargovinddas Public Charitable Trust Hospital"
503563,"Meenakshi Hospital - Bhopal"
503561,"Mayur Hospital And Research Centre"
503559,"Mayo Hospital"
503557,"Mayank Hospital"
503555,"Marble City Hospital & Research Centre"
503547,"Maheshwari Hospital"
503545,"Mahakoshal Hospital Pvt.Ltd."
503543,"Madan Mahal Hospital"
503541,"Life Line Hospital ( Indore)"
503539,"Life Care Hospital."
503537,"Lakshmi Memorial Hospital & Research Centre."
503531,"Kd Care Hospital"
503527,"Jeevandhara Hospital ( Bhopal)"
503525,"Jashdeep Hospital"
503523,"Jamdar Hospital Pvt Ltd"
503519,"Jabalpur Hospital & Research Centre"
503517,"J. K. Hospital"
503515,"Harsiddhi Hospital"
503513,"Hajela Hospital"
503509,"Govil Hospital"
503507,"Gokuldas Hospital&Research Centre"
503505,"Gk Max Hospital"
503503,"Getwell Hospital"
503501,"Garima Hospital"
503493,"Dhanvantari Hospital"
503491,"Dewas Hospital & Research Centre Pvt. Ltd."
503489,"Curewell Hospital Pvt.Ltd."
503483,"Chl-Apollo Hospitals"
503477,"Charak Hospital Pvt. Ltd."
503475,"Charak Hospital & Research Centre"
503473,"Chandulal Chandrakar Memorial Hospital"
503471,"Central India Christian Mission Hospital."
503469,"Bombay Hospital-Indore"
503467,"Bhopal Heart & General Hospital"
503465,"Bhopal Fracture Hospital And Orthopaedic Centre"
503463,"Bhopal Charitable Hospital"
503459,"Bhatia's L O M C Hospital - Laxmi Ortho Medicare Centre"
503457,"Bhandari Polyclinic Pvt. Ltd.(Dr. C.R. Bhandari Memorial Hospital)"
503455,"Bhandari Hospital & Research Centre"
503453,"Ayushman Hospital & Research Institute"
503451,"Ayushman Hospital"
503449,"Astha Hospital"
503447,"Arogya Hospital"
503445,"Arihant Hospital & Research Centre"
503443,"Arihant Hospital"
503441,"Anand Hospital And Reserach Centre Pvt.Ltd(Indore)"
503439,"Akshaya Heart Hospital"
503435,"Ajwani Eye Hospital Private Limited"
503431,"Agarwal Hospital (Bhopal)"
503427,"Westfort Hospital(Thrissur)"
503425,"Westfort Hi-Tech Hospital Pookunnam,Thrissur"
503423,"Welcare Hospital(Lakeshorehospital City Centre)"
503421,"Vinayaka Hospital (Wayanad)"
503419,"Vijaya Kumara Menon Hospital"
503417,"Vatheyayath Hospital"
503415,"Vasan Eye Care Hospital"
503413,"V.G.Saraf Memorial Hospital"
503411,"Upasana Hospital"
503409,"United Hospital & Research Centre"
503407,"Udayagiri Multi Speciality Hospital"
503403,"Trichur Heart Hospital Limited"
503401,"The India Hospital Trust"
503399,"Thangam Hospital Of Pmrc"
503397,"Telicherry Co-Op Hospital"
503395,"Sut Super Speciality Hospital"
503393,"Sunrise Hospital (Kakkanad)"
503391,"St.Joseph's Hospital (Manjummel)"
503389,"St. Thomas Hospital"
503387,"St Thomas Hospital (Chethipuzha)"
503385,"St Jude Hospital"
503383,"Sridhar Hospital Pvt Ltd, Calicut"
503381,"Sreekantapuram Hospital"
503379,"Specialist's Hospital"
503373,"Sevana Hospital & Research Centre Pvt. Ltd."
503367,S.K.Hospital
503365,"S. P. Fort Hospital(Trivandrum)"
503361,"Prs Hospital"
503359,"Prasanthi Hi-Tech Hospital & Research Centre"
503357,"Poyanil Hospital"
503355,"Philip Memorial Hospital"
503349,"P. V. S. Hospital (P) Ltd."
503347,"Orchid K P M Hospital"
503343,"Nedumchalil Trust Hospital"
503341,"National Hospital (Calicut)"
503339,"Najath Hospital"
503333,"Moulana Hospital"
503331,"Mother Hospital"
503329,"Morning Star Medical Centre Hospital"
503327,"Modern Hospital Kodungallur Ltd."
503323,"Medical Trust Hospital"
503321,"Medical Mission Hospital"
503319,"Matha Hospital-Kottayam"
503317,"Marthoma Mission Hospital"
503315,"Mammen Memorial Hospital"
503313,"Malbar Hospital & Urology Centre"
503309,"Malabar Hospital"
503307,"Maanu Memorial Hospital"
503305,"M. A. J. Hospital"
503303,"Lourdes Hospital Ernakulam"
503301,"Lord's Hospital (Trivandrum)"
503299,"Little Flower Hospital & Research Centre"
503297,"Laxmi Hospital (Kochi)"
503295,"Lal Memorial Hospital"
503293,"Lakshmi Hospital (Tripunithura)"
503291,"Lakshmi Hospital (Alwaye)"
503289,"Lakshmi Hospital"
503287,"Lakeshore Hospital And Research Centre"
503285,"Krishna Hospital (Kasargod)"
503283,"Krishna Hospital ( Cochin)"
503281,"Korambayil Hospital & Diagnostic Centre Pvt. Ltd."
503279,"Kmc Hospital"
503273,"Karothukuzhi Hospital Pvt.Ltd."
503271,"Karippal Hospital"
503269,"K.P.M Eye Hospital"
503267,"K.M.K Hospital"
503265,"K.G. Hospital"
503263,"K. V. M. Hospital"
503261,"Irinjalakuda Co. Operative Hospital Ltd"
503259,"Iqraa International Hospital & Research Centre"
503257,"Indo American Hospital"
503255,"Indira Gandhi Co-Operative Hospital"
503253,"Gautham Hospital"
503251,"Fatima Mata Mission Hospital"
503249,"Fathima Hospital"
503245,"Ems Memorialco-Op Hospital & Research Centre"
503243,"Elite Mission Hospital"
503239,"Dr. Nair's Hospital"
503237,"Dr. Agarwal Vasans Eye Hospital"
503235,"Divya Prabha Eye Hospital"
503233,"Devamatha Hospital"
503231,"Cosmopolitan Hospital (Trivandrum)"
503229,"Cochin Hospital"
503225,"City Hospital Pvt. Ltd."
503221,"Chandramathy Amma Memorial Hospital"
503219,"Chaithanya Ent Hospital"
503217,"Century Hospital"
503215,"Carewell Hospital & Research Centre (P) Ltd."
503213,"C C M K Hospital"
503211,"Bharath Hospital"
503209,"Balaji Hospital (Palakkad)"
503205,"Baby Memorial Hospital"
503203,"B. K. M. Memorial Hospital"
503201,"Ayur Vaid Hospital"
503199,"Aswini Hospital(S) Ltd"
503197,"Assumption Hospital"
503195,"Ashoka Hospital"
503193,"Arogyalayam Hospital"
503191,"Anugraha Hospital"
503189,"Ananthapuri Hospitals & Research Institute"
503187,"Anadiyil Hospital"
503183,"Al-Shifa Super Speciality Hospital For Piles"
503181,"Al Shifa Hospital Pvt.Limited"
503179,"Al Arif Hospital"
503177,"Akshaya Hospital"
503175,"Ahalia Foundation Eye Hospital (Palakkad)"
503173,A.M.Hospital
503171,"Yellamma Dasappa Hospital"
503169,"Wockhardt Hospitals (Bannerghatta)"
503167,"Wockhardt Hospital Limited(Bangalore)"
503165,"Vinayaka Hospital (Bangalore)"
503163,"Vasan Eye Care Hospital (Hubli)"
503157,"Trinity Hospital & Heart Foudation"
503153,"The Bangalore Hospital"
503147,"St. Philomena's Hospital"
503145,"St. Martha's Hospital"
503143,"St. John's Medical College Hospital"
503139,"Sri Ram Hospital ( Bangalore)"
503137,"Sri Basaveswara Hospital"
503135,"Shridevi Hospital"
503133,"Shreya Hospital"
503131,"Shreeya Hospital (Dharwad)"
503129,"Shree Sapthagiri Hospital"
503127,"Shiva Krupa Hospital & Intensive Care Unit"
503125,"Shirdi Sai Hospital"
503123,"Shekhar Hospital(Bangalore)"
503121,"Shekhar Hospital ( Jaya Nagar - Bangalore )"
503115,"Shakuntala Memorial Hospital & Reserach Centre"
503113,"Seventh-Day Adventist Hospital"
503111,"Sarvodaya Hospital(B.Lor)"
503109,"Sarojini Hospital"
503107,"Santosh Hospital"
503105,"Saikrupa Hospital For Women & Surgical Centre"
503103,"Sagar Apollo Hospital"
503101,"Republic Hospital"
503099,"Ravi Kirloskar Memorial Hospital"
503097,"Ramkrishna Hospital Pvt Ltd/Ram Krishna Nursing Home"
503093,"Rajshekar Hospital"
503091,"Rajiv Gandhi Superspeciality Hospital"
503089,"Pristine Hospital."
503087,"Prayavi Hospital"
503083,"Panacea Hospital Limited (Bangalore)"
503081,"P. D. Hinduja Sindhi Hospital"
503079,"Northside Hospital & Diagnostic Centre"
503071,"Nanjappa Hospital"
503065,"Mitra Hospital"
503063,"Mediscope Hospital Pvt.Ltd"
503059,"Mangala Hospital"
503057,"Manasa Hospital"
503055,"Mallya Hospital"
503051,"Maharaja Agrasen Hospital (Banglore)"
503049,"M. S. Ramaiah Medical Teaching Hospital"
503045,"Lakeside Medical Centre & Hospital"
503043,"Koshys Hospital ( Bangalore)"
503041,"Karuna Hospital"
503037,"Kapl Hospital - Ayurvedagram Heirtage Wellness Center Pvt Ltd"
503035,"Kamakshi Hospital"
503031,K.R.Hospital
503029,"K. R. Hospital ( Uttarahalli - Bangalore )"
503027,"Jindal Sanjeevani Hospital"
503025,"Jedi Speciality Hospital Pvt. Ltd."
503023,"Hosmath Hospital"
503021,"Hosmat Hospital"
503019,"Hitech Medicare Hospital& Research Centre"
503017,"Hitech Kidney Stone Hospital"
503015,"Highland Hospital"
503013,"Guru Nanak Hospital (Bidar)"
503009,"Gopala Gowda Shanthaveri Memorial Hospital"
503007,"Gayathri Hospital"
503005,"Garden City Hospital & Medical Centre"
503001,"Dr. Rao's Maternity Hospital"
502999,"Dr. Agarwal Hospital"
502997,"Dr Nukapur Hospital"
502995,"Devi Eye Hospital"
502991,D.G.Hospital
502989,"Columbia Asia Hospital Pvt. Ltd."
502987,"Colaco Hospital"
502985,"City Hospital Research & Diagnostic Centre"
502983,"City Hospital ( Udupi)"
502977,"Church Of South India Hospital"
502975,"Chitra's Hospital"
502973,"Chinmaya Mission Hospital"
502971,"Chandrakala Hospital & Institute Of Medical Research"
502969,"Bibi Ayesha Milli Hospital"
502967,"Bharath Hospital & Institute Of Oncology"
502965,"Bgs Apollo Hospital(Mysore)"
502963,"Belle Vues Cambridge Hospital"
502959,"Basappa Memorial Hospital"
502955,"Bangalore Baptist Hospital"
502953,"Athena Hospital"
502951,"Ashraya Hospital"
502949,"Apollo Hospital-Bangalore"
502947,"Annapurna Hospital"
502945,"Amrik Nethralaya Super Speciality Eye Hospital"
502943,"Agadi Hospital And Research Centre.-Dc(Bangalore)"
502935,"Abhaya Hospital"
502933,"Aadithya Hospital (Adithya Adhikari Hospital)"
502931,"A. J. Hospital & Research Centre"
502927,"Alam Hospital And Research Centre"
502925,"Abdur Razzaque Ansari Memorial Weavers Hospital."
502923,"Modern Hospital - Srinagar"
502919,"Kidney Hospital"
502917,"Acharya Shri Chander College Of Medical Sciences & Hospital"
502915,"Nanda Hospital"
502913,"Indus Hospital"
502911,"Yadav Heart Care Centre & Hospital"
502909,"Yadav Eye Hospital"
502901,"Vardaan Hospital (Faridabad)"
502897,"Umkal Hospital"
502893,"Tirath Ram Hospital"
502887,"Taneja Hospital (Gurgaon)"
502881,"Sunflag Hospital & Research Centre"
502877,"Shri Ram Memorial Hospital"
502875,"Shri Moolchand Kidney Hospital & Urological Institute"
502873,"Shivam Hospital (Gurgaon)"
502871,"Shiva Hospital"
502869,"Sheetla Hospital & Eye Institute Pvt.Ltd."
502865,"Shanti Yadav Hospital"
502861,"Sethi Hospital ( Gurgaon)"
502859,"Satish Memorial Multispeciality Hospital"
502857,"Sarvodaya Hospital (Faridabad)"
502855,"Saraswati Hospital (Gurgaon)"
502853,"Saraswati Hospital"
502847,"Raman Munjal Memorial Hospital"
502845,"Rama Hospital And Nursing Home"
502843,"R.K.Hospital (Faridabad)"
502841,"Pushpanjali Hospital"
502839,"Privat Hospital ( Gurgaon )"
502837,"Prakash Hospital(Faridabad)"
502835,"Perfect Vision Eye Hospital"
502833,"Paras Hospitals(Gurgaon)"
502831,"Palwal Hospital"
502829,"Om Hospital (Palwal)"
502827,"Noble Hospital (Faridabad)"
502825,"Navchetna Hospital"
502817,"Mittal Hospital"
502815,"Metro Hospital (Hissar)"
502811,"Maya Devi Hospital"
502809,"Mangalam Hospital"
502807,"Mamta Hospital(Gurgaon)"
502805,"Maharaja Agarsain Hospital"
502803,"M.K.Datta Hospital"
502801,"M. Goel Hospital"
502793,"Lalita Memorial Hospital"
502791,"Lala Harbhgwan Dass Memorial & Prem Hospital"
502787,"Kriti Hospital"
502783,"Kohli Hospital"
502781,"Khetrapal Hospital"
502773,"Kalyani Hospital Pvt.Ltd."
502769,"Kalawati Hospital & Kamla Nursing Home"
502767,"Kaiser Hospital"
502757,"Jeewan Jyoti Hospital ( Faridabad)"
502753,J.P.Hospital
502751,"J. M. Shory Multispeciality Hospital"
502749,"Hospital Amritdhara"
502747,"Holy Hospital And Heart Centre"
502741,"Guru Nanak Hospital(Palwal)"
502737,"Gupta Hospital (Ballabgarh)"
502735,"Gupta Hospital & Child Care Centre"
502729,"Gmc Hospital(Bhiwani)"
502727,"Globe Hospital"
502725,"Ghai Hospital ( Faridabad)"
502723,"Getweel Hospital"
502721,"Geeta Hospital(Faridabad)"
502719,"Gaba Hospital"
502713,"Escort Hospital & Research Centre Ltd"
502705,"Dr. G.C.Gupta Hospital"
502703,"Dr Nayyar's Hospital"
502701,"Dr Anant Ram Janta Hospital Pvt. Ltd."
502695,D.N.Hospital
502693,"D. N. Sharma Hospital Pvt. Ltd."
502689,"City Hospital & Maternity Home"
502687,"Chiranjiv Hospital & Maternity Home"
502685,"Chhabra Hospital"
502679,"Brahm Shakti Sanjivani Hospital"
502677,"Birendra Hospital"
502673,"Bhola Hospital"
502667,"Bareja Hospital"
502663,"Balaji Hospital (Jind)"
502661,"Ayushman Hospital & Trauma Centre"
502659,"Ashwani Hospital(Faridabad)"
502657,"Aryan Hospital Pvt. Ltd"
502655,"Arvind Yadav Hospital & Research Centre"
502649,"Apna Hospital"
502647,"Anuj Hospital ( Faridabad)"
502643,"Akash Hospital"
502635,"Zain Hospital"
502629,"Yesha Children Hospital"
502627,"Yashojay Hospital"
502625,"Yashdeep Hospital"
502623,"Yash Surgical Hospital & Endoscopy Centre"
502621,"Yash Hospital ( Kalol )"
502617,"Vrundavan Hospital"
502615,"Vraj Hospital Pvt. Ltd."
502611,"Vision Care Eye Hospital"
502609,"Vishwas Hospital (Bharuch)"
502607,"Vishw Eye Hospital"
502605,"Vinayak Hospital (Vadodara)"
502603,"Vikas Medical & Heart Hospital"
502601,"Vatsalya Children Hospital & Neonatal Care Unit"
502599,"Vasundhara Medical Hospital"
502597,"Vallabh Surgical Hospital"
502595,"Valia General Hospital"
502593,"Vadaj Orthopaedic Hospital"
502591,"V S Hospital"
502589,"Usha Hospital & Life Line Charitable Trust"
502587,"Usha Deep Hospital"
502585,"Uro Care Hospital(Rajkot)"
502581,"Urban Bank Hospital"
502579,"Unity Hospital"
502575,"Umiya Surgical Hospital Truma & Laproscopic Surgery Centre"
502573,"Tulsi Hospital (Nadiad)"
502569,"Tirupati General Hospital"
502567,"The Mehsana District Bank General Hospital"
502565,"The Gujarat Research & Medical Institute(Rajasthan Hospitals)"
502563,"The Cambay General Hospital"
502561,"Tejal Eye Hospital"
502559,"Tapan Hospital Pvt Ltd"
502557,"T. R. Memorial Hospital"
502555,"Swastik Surgical Hospital And Dental Clinic ( Ahmedabad )"
502553,"Swarsudha Microsurgery Clinic & E.N.T. Hospital"
502551,"Swapn Healthcare Hospitals Pvt. Ltd"
502549,"Swami Shanti Prakash Karnavati Hospital & Research Centre"
502545,"Suvidha Heart & Medical Hospital ( Ujha )"
502543,"Sushil Hospital"
502541,"Suruchi Hospital"
502539,"Surabhi Surgical & Maternity Hospital ( Nadiad )"
502537,"Surabhi Hospital"
502533,"Sunderam Hospital"
502531,"Sukhmani Hospital(Ahmedabad)"
502529,"Sujay Urological Hospital"
502527,"Sudeep Hospital And Maternity Home"
502525,"Stuti Eye Hospital"
502523,"Sterling Hospital-Ahmedabad (Division Of Add Life Medical Institute Ltd.)"
502521,"Sparsh Hospital"
502519,"Smt Maniben Vaghjibhai Shah-Oshwal Hospital"
502517,"Smruti Hospital"
502515,"Smruti Fracture-Orthopaedic Hospital"
502511,"Sivananda Hospital - Adipur"
502509,"Sitaba Hospital"
502507,"Siddhivinayak Hospital"
502505,"Siddhi Vinayak Hospital(Maninagar)"
502503,"Siddhi Vinayak Hospital"
502501,"Siddhi Hospital"
502499,"Shubhechha Multispeciality Hospital Pvt. Ltd."
502497,"Shubham Children Hospital ( Surat )"
502491,"Shriji Orthopaedic & Accident Hospital"
502489,"Shri Swaminarayan Orthopedic Hospital"
502487,"Shri Sardar Patel Hospital"
