"Location ID",Area
567250,"HOTEL PANASIA CONTINENTAL, Sarat Bose Road, Kolkata, West Bengal, India"
567268,"RUPAM HOTEL, New Delhi, India"
567276,"The Gateway Hotel, Chikmagalur, Chikmagalur, Karnataka, India"
567284,"Hotel Renam, Gangtok, Sikkim, India"
567300,"metroplaza hotel, Mangalore, Karnataka, India"
567340,"Hotel Rohini International, T Nagar, Chennai, Tamil Nadu, India"
567354,"Sardar Sarovar Narmada Guest House, Vadodara, Gujarat, India"
567370,"Noida Guest Houses, Sector 44, Noida, Uttar Pradesh, India"
567382,"Hotel Kumararaja Palace, Yelagiri, Tamil Nadu, India"
567402,"Hotel TamilNadu, National Highway 7, Hosur, Tamil Nadu, India"
567420,"Sremon Guest House, Bangur, Kolkata, West Bengal, India"
567450,"Besides Woodlands Hotel"
567454,"\
\
\
\
Opp Urvasi Theater, Behind MTR Hotel"
567458,"Opp.Hotel Rajesh"
567474,"Hotel Soundarya"
567476,"Hotel Maharaja"
567480,"Hotel Sangam Paradise"
567488,"Hotel Hari Villas"
567490,"Hotel Lucky Star"
567496,"Hotel Sumukha"
567498,"Sita Guest House"
567502,"Hotel Pankaj Executive"
567504,"Hotel Reddy Inn"
567506,"Hotel Kamal Ganges"
567510,"Hotel Bharath"
567512,"Hotel Trishala Residency"
567516,"White Villa Hotel, Balayya Sastri Layout, Visakhapatnam, Andhra Pradesh, India"
567532,"Hotel Kohinoor Continental, Mumbai, Maharashtra, India"
567572,"Hotel Aroma, Arcot Road, Kodambakkam, Chennai, Tamil Nadu, India"
567576,"Hotel Sapphire, Udaipur, Rajasthan, India"
567578,"The Retreat Hotel "
567588,"Ashok Residency Hotel, Iyyappanthangal, Chennai, Tamil Nadu, India"
567596,"Budget Hotels of Jaipur - Hotel Rani Mahal, Jaipur, Rajasthan, India"
567600,"Hotel Adarsh Residency, DR Mahal Road, Ashok Nagar, Tirupati, Andhra Pradesh, India"
567628,"Ramada Chennai Egmore Hotel, Chennai, Tamil Nadu, India"
567636,"Budget hotels in agra, State Highway 62, Tajganj, Agra, Uttar Pradesh, India"
567642,"Hotel TAP Silver Square, Bangalore, Karnataka, India"
567654,"Hotel Nest, Ahmedabad, Gujarat, India"
567660,"HOTEL RUDRA REGENCY, Ahmedabad, Gujarat, India"
567668,"Hotel Excellency, Airport Road, Nedumbassery, Kerala, India"
567670,"Amruteshwar Hotel, Samarth Park - Brahma Garden Road, Anand Nagar, Pune, Maharashtra, India"
567708,"Hotel Akash, McLeod Ganj, Dharamshala, Himachal Pradesh, India"
567712,"Neemrana Hotels, New Delhi, Delhi, India"
567720,"Hotel Nupur, Talegan Chakan Road, Talegaon Dabhade, Maharashtra, India"
567746,"Hotel Summer Park, Udupi, Karnataka, India"
567752,"EG Guest House, Hitech City Road, Madhapur, Hyderabad, Andhra Pradesh, India"
567768,"Hotel Akash, Dharamshala, Himachal Pradesh, India"
567776,"Hotel Brindavan, Guwahati, Assam, India"
567818,"Hotel Yatrinivas, Yellagiri Road, Yelagiri, Tamil Nadu, India"
567828,"Hotel Classic, Manali, Himachal Pradesh, India"
567830,"Kamala Guest House, Kolkata, Hooghly, West Bengal, India"
567834,"Hotels in Goa, Panjim, Goa, India"
567858,"Hotel in Mussoorie, Mussoorie Best Hotel, Budget Hotel in Mussoorie, The Mall Road, Mussoorie, Uttarakhand, India"
567866,"Hotel Vishnu Residency, Visakhapatnam, Andhra Pradesh, India"
567888,"Transtree Corporate Guest House, Brookefield, Bangalore, Karnataka, India"
567896,"Hotel Bharath, Chennai, Tamil Nadu, India"
567924,"Horseland Hotel "
567928,"Pugmarks Jungle Lodge, Wayanad, Kerala, India"
567946,"Radisson Hotel, Indore, Madhya Pradesh, India"
567966,"Hotel Apna Avenue, Palasia, Indore, Madhya Pradesh, India"
567978,"Hotel Rajshahi Palace, Tukoganj, Indore, Madhya Pradesh, India"
567980,"Hotel Prashant, Indore, Madhya Pradesh, India"
568008,"Opp Kalparuksh Lodge"
568024,"Opposite Bhimas Hotel"
568084,"Hotel Sundar Nivas Deluxe"
568086,"Hotel Fort View"
568090,"Hotel B.R Residency"
568092,"Hotel Vishnu Inn"
568094,"Hotel Sai Mahal International"
568098,"Hotel Plaza"
568100,"Hotel Lakshmi"
568104,"Hotel Bhagini Palace"
568106,"Hotel Moti Mahal"
568114,"Hotel Holiday Home"
568122,"Hotel Kasino International"
568126,"Ocean Inn Hotel"
568136,"Asian Guest House(AS)"
568142,"Pratapaditya Hotel"
568144,"Hotel Dynasty"
568146,"Hotel Ratnadeep"
568148,"Hotel Debjyoti"
568156,"Hotel Gauri, Barshi-Pune Highway, Barshi, Maharashtra, India"
568158,"Hotel Gauri, Chinchwad Station Road, Chinchwad, Pimpri Chinchwad, Pune, Maharashtra, India"
568184,"Golden Hotel Jaipur, Jaipur, Rajasthan, India"
568186,"The Woodbridge Hotel, Bangalore, Karnataka, India"
568196,"Hotel Dolphin, Kolkata, West Bengal, India"
568210,"The Sun Xclusive Hotel Pattaya Chon Buri Thailand"
568234,"Hotel KVC International, Subbarayanakere, Chamrajpura, Mysore, Karnataka, India"
568274,"Krishna Niwas Guest House, Mount Abu, Rajasthan, India"
568278,"Hotel Mayura Yatrinivas, Jhansi Rani Lakshmi Bai Road, Devaraja Mohalla, Yadavagiri, Mysore, Karnataka, India"
568280,"Lotus Park Hotel, Bangalore, Karnataka, India"
568294,"Thirunelveli Hotel, Arunachalam Road, Velayutham Colony, Chennai, Tamil Nadu, India"
568322,"Hotel Grand Akkamahadevi, Sundipenta, Andhra Pradesh, India"
568334,"Renuka Lodge, Bangalore, Karnataka, India"
568352,"Hotel Harish, Rameshwaram, Tamil Nadu, India"
568360,"Sisters Hotel, Via Salaria, Rome, Italy"
568372,"HOTEL THE GRAND MAMTA, Srinagar"
568378,"Hotel Regency, Thiruvananthapuram, Kerala, India"
568382,"Vinodhara Guest House, Mahabalipuram, Tamil Nadu, India"
568434,"Sinclairs Hotel Hotel, Darjeeling, West Bengal, India"
568442,"Oyster Airport Hotel, Gandiguda, Andhra Pradesh, India"
568448,"7 Flags International Hotel, Mumbai, Maharashtra, India"
568472,"Monu Family Paying Guest House Varanasi, Varanasi, Uttar Pradesh, India"
568506,"Hotel Shiva International, Subedar Chatram Road, Seshadripuram, Bangalore, Karnataka, India"
568516,"i145 Hotel, Infantry Road, Vasanth Nagar, Bangalore, Karnataka, India"
568526,"Hotel Annamalai International, Puducherry, India"
568560,"Hotel Jaipur Ashok, Jaipur, Rajasthan, India"
568564,"Komfort Terraces Hotel, Mahatma Gandhi Road, Bangalore, Karnataka, India"
568572,"K C M Hotels, Karur, Tamil Nadu, India"
568594," Near Sagar Hotel"
568612,"Hotel Chanakya"
568614,"Hotel Ravikanth"
568616,"Ajay Guest House"
568618,"Sri Shanti Bhavan Hotel"
568622,"Shanti Villa Guest House"
568624,"Bed And Chai Guest House(AS)"
568628,"Hotel Asansol International"
568630,"Hotel Prince International"
568632,"Hotel Alaska"
568634,"\
\
\
\
\
\
\
\
The Citi Residency Hotel"
568636,"Roshan Hotel"
568638,"Hotel Annai In Saravana Bhavan"
568640,"Hotel Gurukripa"
568642,"Hotel Silver Shine"
568644,"Hotel Amar Inn"
568648,"Searock Hotel"
568654,"Hotel Monarc"
568658,"The City Lodge"
568662,"Sukhsagar Hotel"
568664,"Meghdoot Hotel"
568754,"Hotel Manav, Bank Of India Road, Sector 22, Navi Mumbai, Maharashtra, India"
568778,"Check Inn Hotel, Connaught Place, New Delhi, Delhi, India"
568790,"Aravali Hotel, MDR 60, Mount Abu, Rajasthan, India"
568792,"Aravali Hotel - Managed by UNA Hotels, Alwar, Rajasthan, India"
568842,"Hotel Trilok Palace, Bani Park, Jaipur, Rajasthan, India"
568878,"Hotel De Romeo, Ludhiana, Punjab, India"
568886,"Goa Guest House, Tara Temple Lane, Grant Road East, Mumbai, Maharashtra, India"
568894,"Hotel Jaisingh Garh, Udaipur, Rajasthan, India"
568902,"Hotel Viva Goa International, Panaji, Goa, India"
568908,"Dolphin Group of Hotels, Kolkata, West Bengal, India"
568914,"Hotel Shekhawati, Sindhi Camp, Jaipur, Rajasthan, India"
568958,"Hotel Lords Plaza, Surat, India"
568962,"Hotel Kriopigi Beach, Pallene, Chalcidice, Chalkidiki, Greece"
568966,"Panjim Guest House, Panjim, Goa, India"
568984,"Hotel Alka Residency, Station Road, Thane West, Thane, Maharashtra, India"
568994,"Hotel Hari Palace Shimla"
568996,"Hotel Kingfisher, Dungarpur, Rajasthan, India"
569014,"Hotel Himalayan Club, The Mall Rd, Mussoorie, Uttarakhand, India"
569024,"LandMark Hotel, Yelagiri, Tamil Nadu, India"
569044,"Sangam Guest House, Allahabad, Uttar Pradesh, India"
569050,"Quality Airport Hotel, Angamali - Cochin Airport Road, Nedumbassery, Kerala, India"
569060,"Hotel Bramhand (Lodging and Boarding, Family Restaurant and Bar), Morgaon Road, Jejuri Rural, Maharashtra, India"
569070,"Hotel Remilia, Via Danubio, Reggio Emilia, Italy"
569082,"Hotel Royal Garden, Park Street, Mullick Bazar, Kolkata, West Bengal, India"
569088,"Hotel Shiva Intercontinental, Arakashan Road, Paharganj, New Delhi, India"
569140,"Hotels in Kovalam, Kovalam, Kerala, India"
569146,"Hotel Siddhartha, Bank Street, Koti, Hyderabad, Andhra Pradesh, India"
569164,"Bolpur Lodge, Kakali, West Bengal, India"
569180,"Hotel Sanwariya Bhagwan, Sikar, Rajasthan, India"
569210,"Sunrise View Hotel, Rameshwaram, Tamil Nadu, India"
569216,"Excellency Hotel, Nettipadam Road, Pallimukku, Ernakulam, Kerala, India"
569218,"Hotel Abad Plaza, Mahatma Gandhi Road, Shenoys, Ernakulam, Kerala, India"
569220,"Hotel Abad Plaza, Moulana Azad Road, Panayappilly, Kochi, Kerala, India"
569262,"Hotel Lotus Sukhumvit Bangkok Thailand"
569270,"Ginger Hotel Goa, Panjim, Goa, India"
569334,"Hotel Good Palace"
569336,"Hotel Star Plaza"
569342,"Hotel Legend International"
569344,"Hotel Krishna Plaza"
569346,"Hotel Rak International"
569348,"J K Hotel"
569350,"Hotel Red Castle"
569354,"Hotel Silver Arc"
569356,"Hotel Roshan Haveli"
569360,"Hotel Silver Plaza"
569362,"Hotel Minakshi International"
569366,"Hotel Kanishka International"
569370,"Hotel Indralok"
569374,"Hotel Chandralok"
569376,"Hotel Park Regent"
569378,"Hotel Gayatri Palace"
569380,"Hotel RR"
569402,"Hotel S.B.INN, Gali Chandiwali, Ratan Lal Market, Delhi, India"
569404,"Hotel S.B.INN, Gali Chandiwali, Ratan Lal Market, New Delhi, Delhi, India"
569416,"Gopi Nivas Hotel, Kanyakumari, Tamil Nadu, India"
569426,"Hotel Yog Vashishth, Rishikesh, India"
569428,"Hotel Ashok, Haridwar, Uttarakhand, India"
569432,"Hotel Jaipur, Daba Gardens, Visakhapatnam, Andhra Pradesh, India"
569468,"Hotel Winway, Indore, Madhya Pradesh, India"
569470,"Celebrity Boutique Hotel, Hyderabad, Andhra Pradesh, India"
569522,"hotel sunny paradise, Mahape, Navi Mumbai, Maharashtra, India"
569530,"Hotel Taj, Devasandra, Bangalore, Karnataka, India"
569552,"Andamans Hotels, Havelock Island, South Andaman, Andaman and Nicobar Islands, India"
569570,"Hotel Golden Residency, Gandhi Nagar, Bangalore, Karnataka, India"
569580,"Radisson Blu Hotel Nagpur, Sawarkar Nagar, Nagpur, Maharashtra, India"
569610,"Hotel Rose Valley, Kajheri, Kajheri Village, Chandigarh, India"
569612,"Hotel Rose Valley, Gaya, Bihar, India"
569622,"Hotel DSF Grand Plaza, Victoria Extension Road, West Shanmugapuram, Thoothukudi, Tamil Nadu, India"
569628,"Hotel Radha Continental, Nainital, India"
569636,"Agumbe Forest Guest House, SH 77, Agumbe, Karnataka, India"
569660,"Sarama Lodge, Patel Road, Siliguri, West Bengal, India"
569688,"Hotel Pine Spring, Gulmarg"
569704,"Hotel Millenium Inn, Durgachak, Haldia, West Bengal, India"
569710,"Silver Palace Guest House, Bapunagar, Ahmedabad, Gujarat, India"
569712,"Sonar Bangla Hotel, Beach Road, Paanduranga Puram, Visakhapatnam, Andhra Pradesh, India"
569740,"Mayura Guest House, Kollur, Karnataka, India"
569768,"Devi Kripa Lodge, Kollur, Karnataka, India"
569776,"HOTEL KSR GRAND, Srikalahasti, Andhra Pradesh, India"
569782,"Prince Guest House, Royapettah, Chennai, Tamil Nadu, India"
569788,"Lemon Tree Hotel Ahmedabad, Ahmedabad, Gujarat, India"
569790,"Red Sparrow Hotels and Resorts, Moolakadai, Munnar, Kerala, India"
569792,"Hotel Grand Tushar, Ghaziabad, Uttar Pradesh, India"
569850,"Hotel Astha"
569860,hotelshaharpalace
569866,"Hotel Sager"
569884,"Hotel Castle Bijaipur, Chittorgarh, Rajasthan, India"
569890,"Lakshmi Lodge, Old Beet Bazar Road, Old Beet Bazaar, Warangal, Andhra Pradesh, India"
569920,"Hotel Krishna Palace, Ambaji, Gujarat, India"
569938,"Asian Inn Hotel, Puri, Odisha, India"
569958,"Hotel Mars Classic, Grand Southern Trunk Road, Pallavaram, Chennai, Tamil Nadu, India"
569970,"Hotel Sai Palace, Agra, Uttar Pradesh, India"
569974,"Hotel President, CH Road, Sector 11, Gandhinagar, Gujarat, India"
569976,"Hotel Basera, Budhwar Peth, Pune, Maharashtra, India"
569978,"Arnala Beach Resort - Banjara Hotel, Wadala, Mumbai, Maharashtra, India"
569998,"Hotel North Star, Darjeeling, West Bengal, India"
570008,"Anila Hotel, CH Girdhari Lal Marg, Naraina Vihar, New Delhi, Delhi, India"
570026,"Udai Haveli Guest House, Udaipur, Rajasthan, India"
570030,"Yalana Hotel, Shillong, Meghalaya, India"
570038,"Priyanka Guest House, Paharganj, New Delhi, Delhi, India"
570042,"Marbella Guest House, Anjuna, Goa, India"
570046,"Hotel Zabarvan, Srinagar"
570090,"Hotel Formule1 Greater Noida, Noida, Delhi, India"
570094,"Hotel Swadesh Heritage, Mangalore, Karnataka, India"
570096,"Hotel City Plaza, 7C, Chandigarh, Indien"
570134,"Hotel Madhuban, Panhale Tarf Saundal, Maharashtra, India"
570142,"Lala Hotel, 5th Street, Gandhipuram, Coimbatore, Tamil Nadu, India"
570146,"Hotel HKJ Residency, Katra Ahluwalia, Amritsar, Punjab, India"
570148,"HEAVEN GUEST HOUSE, Khanda Falsa, Bhistiyon Ka Bas, Jodhpur, Rajasthan, India"
570158,"Pandian Hotel Egmore, Kenneth Lane, Egmore, Chennai, Tamil Nadu, India"
570166,"Hotel L.R.N. Excellency, LRN Colony, Salem, Tamil Nadu, India"
570172,"Kapoor Guest House, Birbal Road, New Delhi, Delhi, India"
570178,"Gurgaon Hotels, Ganga Mandir Marg, Karol Bagh, Delhi, India"
570180,"The Grand Mehfil Hotel, Amravati, Maharashtra, India"
570182,"Gurgaon Hotels best deals, Arjun Marg, Block F, Gurgaon, Haryana, India"
570188,"Hotel Surya Executive, SH 134, Gadhinglaj, Maharashtra, India"
570200,"Gir Birding Lodge, Sasan Gir, Gujarat, India"
570212,"Sri Durga Lodge "
570252,"Golden Singar Hotel, 100 Feet Road, Karaikkudi, Tamil Nadu, India"
570268,"Hotel Regency, Ajmer, Rajasthan, India"
570278,"Hotel Raghuvanshi, Jaunpur, Uttar Pradesh, India"
570282,"Hotel Rajhans Regent, Bhopal, Madhya Pradesh, India"
570290,"Hotel Golden Nest, SG Barve Road, Wagle Industrial Estate, Thane, Maharashtra, India"
570304,"Beside Woodlands Hotel"
570346,"Hotel Mannat International"
570360,"Hotel LB Continental"
570364,"Singhvi Haveli Guest House(AS)"
570370,"Summit Guest House(AS)"
570372,"Saino Heritage Guest House(AS)"
570374,"Bonnie Guest House"
570376,"Phamlagang Eco Lodge"
570384,"Hotel Deep Residency"
570388,"Gurung Guest House"
570390,"Ashreen Guest House"
570392,"Hotel Amogha Residency"
570404,"Green Gates Hotel, Kalpetta, Kerala, India"
570436,"Hotel Shanti Niwas, Maithon, Jharkhand, India"
570450,"Hotel Madhuban, Ward 12A, Gandhidham, Gujarat, India"
570452,"Hotel Madhuban, Old Mundhwa Road, Raghavendra Nagar, Pune, Maharashtra, India"
570454,"Hotel Holiday Inn, Surat, Gujarat, India"
570472,"Hotel Blue Diamond, Sector-28, Vashi, Navi Mumbai, Thane, Maharashtra, India"
570476,"Hotel Southern, New Delhi, Delhi, India"
570496,"KC ROYAL PARK HOTEL, Panchkula, Haryana, India"
570498,"Hotel Kohinoor Elite, Mumbai, Maharashtra, India"
570514,"KINGS LODGE, Bandhavgarh National Park, Sarmaniya, Madhya Pradesh, India"
570516,"Kings Lodge, Bandhavgarh National Park, Tala, Madhya Pradesh, India"
570520,"Hotel Golden Palace, State Highway 25, Namakkal, Tamil Nadu, India"
570534,"Hotel DG, Madhubani, Bihar, India"
570554,"Hotel Simran Pride, Raipur, Chhattisgarh, India"
570578,"Kathmandu Guest House, Kathmandu, Central Region, Nepal"
570630,"HOTEL SAPNA, Surya Nagar, Civil Lines, Agra, Uttar Pradesh, India"
570632,"Hotel Hari Palace, Ambla-Shimla-Kaurik Road, Kachi Ghatti, Shimla, Himachal Pradesh, India"
570634,"Green Leaves Hotel, Dilsukh Nagar Main Road, Chaitanyapuri, Hyderabad, Telangana, India"
570638,"Sindoori Hotel, Brodipet, Guntur, Andhra Pradesh, India"
570646,"Keys Hotel The Aures, Aurangabad, Maharashtra, India"
570652,"Hotel Brahmaputra Ashok, Guwahati, Assam, India"
570718,"Mintokling Guest House, Bhanu Path, Gangtok, Sikkim, India"
570728,"Hotel Swosti Premium, Nandan Kanan Road, Gajapati Nagar, Bhubaneshwar, Odisha, India"
570748,"Hotel Krishna Palace, Chennai, Tamil Nadu, India"
570754,"Hotel Royal Sathyam, Tiruchirappalli, Tamil Nadu, India"
570766,"Hotel Gnanam Thanjavur, Thanjavur, Kerala, India"
570770,"Elmas Hotel, Bangalore, Karnataka, India"
570784,"Hotel Mis-fila, Agra, Uttar Pradesh, India"
570798,"Ginger Hotel Mumbai, Mumbai, Maharashtra, India"
570802,"Majestic Hotel, Majestic, Bangalore, Karnataka, India"
570804,"Hotel Peacock New Cotton Market, Hubli, Karnataka, India"
570808,"Hotel Trimoorti, Kolkata, West Bengal, India"
570822,"Rokeby Manor Hotel, Mussoorie, India"
570914,"Hotel Sunshine"
570930,"Renuka Lodge"
570944,"Hotel Peak View"
570948,"Kumar Lodge"
570966,"Hotel Sidharath, Ram Bazar, Shimla, Himachal Pradesh, India"
570986,"Hotel Iceberg, Borovets, Bulgaria"
570990,"Apex Dormitory Guest House, Mumbai, Maharashtra, India"
570994,"SRM HOTEL, Intra College Road, Potheri, Kattankulathur, Tamil Nadu, India, Châu Á"
571022,"The Corporate Hotel, Kolkata, West Bengal, India"
571026,"Sahara Guest House, Bangalore, Karnataka, India"
571056,"The Atria Hotel, Palace Road, Bangalore, Karnataka, India"
571124,"Hotel President, Mysore, Karnataka, India"
571150,"The Viceroy Hotel, Sri Harsha Road, Lasker Mohalla, Mandi Mohalla, Mysore, Karnataka, India"
571154,"Hotel Charing Cross, Garden Road, Pudumund, Ooty, Tamil Nadu, India"
571158,"Aalia Hotels "
571162,"Hotel Dev Vilas, Ranthambore, New Delhi, Delhi, India"
571164,"Hotels Near Delhi Airport, Safdarjung Enclave, New Delhi, Delhi, India"
571172,"Hotel Heritage Inn, Bhubaneshwar, Odisha, India"
571184,"HOTEL MEERA INN, Kota, Rajasthan, India"
571188,"Hotel Shikha Palace, Vidya Nagar, Bhopal, Madhya Pradesh, India"
571196,"Hotel Heritage Inn Varanasi, Shivala, Varanasi, Uttar Pradesh, India"
571248,"Hotel Pratap Plaza, Nungambakkam, Chennai, Tamil Nadu, India"
571288,"Prince Hotel, Visakhapatnam, Andhra Pradesh, India"
571330,"Hotel Tara Palace, Agra, Uttar Pradesh, India"
571354,"Jal Vihar Guest House, Powai, Mumbai, Maharashtra, India"
571364,"Hotel Charing Cross, Rue Pasquier, Paris, France"
571386,"Hotel Surabhi, Yellagiri Road, Yelagiri, Tamil Nadu, India"
571396,"The Mercy Hotel, Kochi, Kerala, India"
571402,"Hotel Gold Inn, Kumbakonam, Tamil Nadu, India"
571420,"Kings Crown Hotel, Mandarmani, West Bengal, India"
571422,"Hotel Thamla Haveli, Brahmpol Road, Ambamata, Udaipur, Rajasthan, India"
571434,"Hotel du Parc, Pondicherry, Puducherry, India"
571436,"Nice Guest House, Mumbai, Maharashtra, India"
571438,"\
\
\
\
DM Guest House"
571444,"Seema Guest House, State Highway 130, Hanmanhalli, Karnataka, India"
571460,"Hotel Mandhar Regency, Malmaddi, Dharwad, Karnataka, India"
571496,"Hotel Sukh sagar, Victory Tunnel, Shilli, Simla, Himachal Pradesh, India"
571514,"Kamath Yatri Nivas (Hotel at Murudeshwar), Murudeshwar, Karnataka, India"
571520,"Regal Hotel, Vile Parle West, Mumbai, Maharashtra, India"
571524,"Hotel Sashi Paradise, Vijayawada, Andhra Pradesh, India"
571538,"Hotel Surya, Lashkar, Gwalior, Madhya Pradesh, India"
571542,"Marvilla Guest House, Los Baños, Calabarzon, Philippines"
571564,"Mango Hotels, Jodhpur - Mandore Road, Jodhpur, Rajasthan, India"
571588,"The Golden Palms Hotel and Spa, Solan, Himachal Pradesh, India"
571604,"Imperial Hotel, Mohali, Punjab, India"
571606,"Hotel Mahadev Palace, Jaisalmer, Rajasthan, India"
571608,"Vande Matharam Hotel, Bangalore, Karnataka, India"
571614,"Radisson Hotel, Shimla, Himachal Pradesh, India"
571618,"Hotel Kunal, Wadgaon Sheri Road, vadgaonsheri, Pune, Maharashtra, India"
571630,"Hotel Geetha Regency, Guntur, Andhra Pradesh, India"
571650,"Hotel Milan Palace, Allahabad, Uttar Pradesh, India"
571652,"Hotel Naveen Inn, Sivaganga, Tamil Nadu, India"
571676,"Adithya Guest House, Puducherry, India"
571702,"Hotel Sunpark Grand, Church Hill Road, Pudumund, Ooty, Tamil Nadu, India"
571704,"Sunpark Hotels, Pudumund, Ooty, Tamil Nadu, India"
571726,"Hotel Bandhavgarh Palace, Station Road, Umaria, Madhya Pradesh, India"
571728,"The Chancery Hotel, Bangalore, Karnataka, India"
571732,"Hotel Ravikiran, Alibag, Maharashtra, India"
571758,"Park Guest House, Puducherry, India"
571760,"Hotel Blue Diamond, Poonamallee High Road, Purasawalkam, Chennai, Tamil Nadu, India"
571784,"Gulmarg Hotel, The Mall, Shimla, Himachal Pradesh, India"
571786,"Gulmarg Hotel, Shimla, Himachal Pradesh, India"
571790,"Chengara Heritage Hotel, Angadipuram, Kerala, India"
571794,"Reni Pani Jungle Lodge, Sohagpur, Madhya Pradesh, India"
571796,"Mira Hotel, Arpora, Calangute, Goa, India"
571798,"Hotel Pinnacle, Ahmedabad, Gujarat, India"
571810,"Mud Mirror Guest House, Jaisalmer, India"
571828," Jubilee Ridge Hotel"
571838,"Behind Hotel Radarshan"
571858,"Veda Lodge(AS)"
571860,"Hotel Blue Pine"
571862,"KK Lodge(AS)"
571870,"Hotel Kalash"
571872,"MR Lodge(AS)"
571874,"Hotel J C International"
571880,"Rajarajeshwari Guest House(AS)"
571884,"Hotel Bhimaas, Chennai, Tamil Nadu, India"
571894,"Hotel Roxy, Pimpri, Pimpri Chinchwad, Maharashtra, India"
571896,"Hyatt Regency Hotel, Mumbai, Maharashtra, India"
571912,"Hotel Abhirami, McDonalds Road, Tiruchirappalli, Tamil Nadu, India"
571916,"Hotel Fun Island, Kaafu Atoll, North Central Province, Maldives"
571918,"Hotel Shivam International, Nellore, Andhra Pradesh, India"
571928,"Hotel Nikita, Jorhat, Assam, India"
571972,"Azad Hotel, Mehar Pura, Amritsar, Punjab, India"
571992,"Hotel Relax Inn, Diu, Daman and Diu, India"
572032,"Hotel Planet Mount, Anna Salai, Teynampet, Chennai, Tamil Nadu, India"
572040,"Hotel Nami Residency, Kocharab, Ahmedabad, Gujarat, India"
572046,"Hotel Sri Sabthagiri Pondicherry, Pondicherry, Puducherry, India"
572096,"Hotel Taj Palace Delhi, Sardar Patel Marg, Diplometic Enclave, Delhi, India"
572098,"Airport Hotel Delhi Aerocity, National Highway 8, Yawantika Colony, Delhi, India"
572102,"Hotel Krishna, Tenkasi, Tamil Nadu, India"
572110,"Apollo Guest House, Mumbai, Maharashtra, India"
572112,"Marina Guest House, Churchgate, Mumbai, Maharashtra, India"
572118,"Auli Hotels, Auli Laga Salude, Uttarakhand, India"
572122,"Meriyanda Nature Lodge- Coorg, Mukkodlu, Karnataka, India"
572126,"Hotel Basant Residency, Bangalore, Karnataka, India"
572138,"Hotel Sant Plaza, Indore, Madhya Pradesh, India"
572156,"Orritel Hotel, Pune, Maharashtra, India"
572186,"Provost Lodge, Jubilee Hall Lane, New Delhi, Delhi, India"
572202,"Hotel Gurupriya, Kodaikanal, Tamil Nadu, India"
572210,"Mount View Hotel, Kodaikanal, Tamil Nadu, India"
572212,"Hotel Valley View Inn, Kodaikanal, Tamil Nadu, India"
572218,"Ashok Hotel, New Delhi, Delhi, India"
572220,"Hotel Valli, Thanjavur, India"
572232,"Hotel Yaktail, Leh"
572256,"Hotel Amit Mahal, Jaisalmer, Rajasthan, India"
572262,"Hotel SMS Grand Inn, NH 46 Service Road, Tamil Nadu Housing Board, Vellore, Tamil Nadu, India"
572270,"Hotels in Calangute Near Calangute Beach, Baga, Goa, India"
572302,"Hotel Athidhi Grand, Reliance Super Road, Nellore, Andhra Pradesh, India"
572332,"Hotel La Flamingo, Cobra Vaddo, Calangute, Goa, India"
572340,"Gurukripa Hotel, Mumbai, Maharashtra, India"
572348,"Sri Ranga Guest House, Kadugodi, Bangalore, Karnataka, India"
572374,"Silver Line Hotel, Kitale - Cherangani Road, Eldoret, Kenya"
572386,"Sonali Hotel, Baithakkhana, Kolkata, West Bengal, India"
572424,"Hotel Celebration, Ashok Nagar, Kanpur, Uttar Pradesh, India"
572426,"Vista Park Hotel, Gurgaon, Haryana, India"
572428,"Reflections Guest House, Ooty, Tamil Nadu, India"
572430,"HotelLakeResidency, Ooty, Tamil Nadu, India"
572434,"Hotel Sapphire Garden View, North Lake Road, Ooty, Tamil Nadu, India"
572446,"Gujarat Bhavan Hotel, Matheran., Borivali West, Mumbai, Maharashtra, India"
572450,"HOTEL GLANCE INN, Laxmi Nagar, New Delhi, Delhi, India"
572458,"The O Hotel, Koregaon Park, Pune, Maharashtra, India"
572482,"Near Jubilee Ridge Hotel"
572522,"Kedar Guest House(AS)"
572536,"Maday Holidays Estate Guest House(AS)"
572538,"Hotel Royal Annex"
572546,"Jik Lodge(AS)"
572548,"Akash Lodge(AS)"
572554,"Satya Lodge"
572558,"Hotel A.R Excellency"
572566,"Hotel Dolphine"
572570,"Hotel Lua Nova"
572574,"Hotel LA"
572576,"Hotel Pearl Palace"
572580,"Hotel Green View Palace"
572584,"Paljor Dhargey Ling Guest House"
572588,"Anuraga Guest House"
572594,"Dilip  Lodge (AS)"
572626,"Hotel Angel, Mata colony, Jaipur, Rajasthan, India"
572628,"Kings Kourt Hotel, Jhansi Rani Lakshmi Bai Road, Devaraja Mohalla, Yadavagiri, Mysore, Karnataka, India"
572642,"Hotel Pournami, Mysore, Karnataka, India"
572644,"Hotel Peacock, Hubli, Karnataka, India"
572656,"Hotel Saudagar, Pimple Saudagar, Pune, Maharashtra, India"
572658,"Hotel Saudagar, Jaipur, Rajasthan, India"
572670,"Hotel Ramyas (Pvt) Ltd, Tiruchirappalli, Tamil Nadu, India"
572684,"Hotel City Centaur International, Majestic, Bangalore, Karnataka, India"
572702,"Hotel Raj Palace, Thanikachalam Road, T Nagar, Chennai, Tamil Nadu, India"
572714,"Hotel Bhimaas, Vadapalani, Chennai, Tamil Nadu, India"
